"exposure","lag","RR","RR_low","RR_high","state"
17.1,3,1.0210009755858,0.984267928815077,1.05910490591938,"GO"
17.1,4,1.03451023807195,0.993327902799726,1.07739994986475,"GO"
17.1,5,1.04045200538626,0.993249205318299,1.08989805349543,"GO"
17.1,6,1.03677039740086,0.987460244745792,1.08854291871108,"GO"
17.1,7,1.02230269868411,0.976538912852424,1.07021112418768,"GO"
17.1,8,0.998733699821419,0.959363519666566,1.03971954604409,"GO"
17.1,9,0.968497544591394,0.931910255179173,1.00652127033329,"GO"
17.1,10,0.933966524977083,0.89049141007001,0.979564159646627,"GO"
17.1,11,0.89733252278872,0.839448718780502,0.959207678134432,"GO"
17.1,12,0.860538216505618,0.785841240276505,0.942335403275741,"GO"
17.2,0,0.95661961864787,0.884827920700978,1.03423623212186,"GO"
17.2,1,0.979971145993922,0.925963725212741,1.03712858380063,"GO"
17.2,2,1.0020507289732,0.961711580886818,1.04408190916222,"GO"
17.2,3,1.02087121085755,0.984966468917274,1.05808477957972,"GO"
17.2,4,1.03433077799781,0.994087128318364,1.07620361217567,"GO"
17.2,5,1.0402975998955,0.994172873705206,1.08856228627019,"GO"
17.2,6,1.03673513419406,0.98854432435033,1.08727521062725,"GO"
17.2,7,1.02248838830579,0.977749879905434,1.06927397865934,"GO"
17.2,8,0.999219784258067,0.960713870263307,1.03926903540915,"GO"
17.2,9,0.969333721261511,0.933535101099562,1.00650512451859,"GO"
17.2,10,0.935174941487855,0.892630479498315,0.979747153243452,"GO"
17.2,11,0.898912106840192,0.842246306519962,0.959390346468347,"GO"
17.2,12,0.862470029688809,0.789299046705322,0.942424237323484,"GO"
17.3,0,0.95687516713255,0.88669218813157,1.03261323120971,"GO"
17.3,1,0.980079930770015,0.927294923965382,1.03586965254866,"GO"
17.3,2,1.00202354757803,0.962600332348973,1.04306133725379,"GO"
17.3,3,1.02073920868004,0.985655123713982,1.05707210064592,"GO"
17.3,4,1.03414711386425,0.994833840198325,1.07501394695275,"GO"
17.3,5,1.04013743654912,0.995081530298557,1.08723341150385,"GO"
17.3,6,1.03669314509996,0.98961228437251,1.08601388045493,"GO"
17.3,7,1.02266713870369,0.978945447532806,1.06834152936735,"GO"
17.3,8,0.99969949051497,0.962050889893172,1.03882141977631,"GO"
17.3,9,0.970164808345281,0.935149101628569,1.00649164257603,"GO"
17.3,10,0.936380197385094,0.894760944068133,0.979935344594324,"GO"
17.3,11,0.900490970767148,0.845037906358261,0.959582975310198,"GO"
17.3,12,0.864403911602046,0.792754640391783,0.942528853597945,"GO"
17.4,0,0.957135707754275,0.888547614935333,1.03101820055524,"GO"
17.4,1,0.980191193480264,0.92861716914565,1.03462956285872,"GO"
17.4,2,1.00199636450743,0.963480070108636,1.04205239489065,"GO"
17.4,3,1.02060487687667,0.986333493454832,1.05606706212107,"GO"
17.4,4,1.03395907309073,0.995567517569954,1.07383110232052,"GO"
17.4,5,1.03997127937495,0.995974530110771,1.08591156623701,"GO"
17.4,6,1.03664415320064,0.990663411845786,1.08475904885076,"GO"
17.4,7,1.02283865827899,0.980124914304535,1.06741386286697,"GO"
17.4,8,1.00017253594068,0.963373942374747,1.03837674826882,"GO"
17.4,9,0.970990551367257,0.936751674085646,1.00648088167525,"GO"
17.4,10,0.937582081125759,0.896882194413516,0.980128900231918,"GO"
17.4,11,0.902068956228373,0.847822813152595,0.959785923623746,"GO"
17.4,12,0.866339762874313,0.79620719679558,0.942649837577162,"GO"
17.5,0,0.957401439844766,0.890393712981133,1.02945191958723,"GO"
17.5,1,0.980305032751202,0.929930060008036,1.03340885359597,"GO"
17.5,2,1.00196917966592,0.964350437735122,1.04105540653692,"GO"
17.5,3,1.02046812333537,0.987001178974919,1.05506985495716,"GO"
17.5,4,1.03376648327802,0.99628763955428,1.07265522477736,"GO"
17.5,5,1.03979889265426,0.996851227558776,1.08459688594933,"GO"
17.5,6,1.03658788176891,0.991696992786372,1.08351083490844,"GO"
17.5,7,1.02300265538911,0.981287577634328,1.06649106417523,"GO"
17.5,8,1.00063863749629,0.964682390345541,1.03793506844443,"GO"
17.5,9,0.971810695119785,0.938342233882246,1.00647289767809,"GO"
17.5,10,0.938780380195345,0.898993617055505,0.980327986227852,"GO"
17.5,11,0.903645903854844,0.850600314196981,0.959999550816692,"GO"
17.5,12,0.868277483266253,0.799655879241603,0.942787775989574,"GO"
17.6,0,0.957672563034946,0.892229993260603,1.02791516191728,"GO"
17.6,1,0.980421547274599,0.931233196286239,1.03220805937084,"GO"
17.6,2,1.00194199295801,0.965211079938412,1.04007069346607,"GO"
17.6,3,1.02032885601073,0.987657782039613,1.05408066775745,"GO"
17.6,4,1.03356917221566,0.99699368560407,1.07148645892106,"GO"
17.6,5,1.03962004093569,0.997710976856187,1.08328950426183,"GO"
17.6,6,1.03652405428739,0.992712312632635,1.08226935582894,"GO"
17.6,7,1.02315883836862,0.982432734230231,1.06557321642185,"GO"
17.6,8,1.00109751177438,0.965975595688403,1.03749642594918,"GO"
17.6,9,0.972624983677,0.939920194884727,1.00646774483732,"GO"
17.6,10,0.939974881115553,0.901094594695964,0.98053276795686,"GO"
17.6,11,0.905221653251492,0.85336968949737,0.960224216538557,"GO"
17.6,12,0.870216971668092,0.80309983919952,0.942943256636675,"GO"
17.7,0,0.957949277265856,0.894055966614266,1.02640869484863,"GO"
17.7,1,0.980540835810092,0.932526178790859,1.03102771006151,"GO"
17.7,2,1.00191480428825,0.966061643046569,1.0390985733439,"GO"
17.7,3,1.02018698292625,0.988302905731888,1.05309968643815,"GO"
17.7,4,1.03336696788978,0.997685135887111,1.07032494713496,"GO"
17.7,5,1.03943448904972,0.998553132453694,1.08198955259515,"GO"
17.7,6,1.0364523944684,0.99370865673789,1.08103472654223,"GO"
17.7,7,1.02330691555096,0.983559680599423,1.06466040045098,"GO"
17.7,8,1.0015488750187,0.967252920008439,1.03706086412485,"GO"
17.7,9,0.973433160409495,0.941484969821296,1.00646547545488,"GO"
17.7,10,0.941165369452429,0.903184506552239,0.980743409824307,"GO"
17.7,11,0.906796042999231,0.856130212092882,0.960460280439039,"GO"
17.7,12,0.872158126097684,0.806538216621004,0.943116868169014,"GO"
17.8,0,0.958231782799987,0.895871144562406,1.02493327878815,"GO"
17.8,1,0.980662997187914,0.933808610088193,1.02986833025962,"GO"
17.8,2,1.00188761356116,0.966901775543336,1.0381393597537,"GO"
17.8,3,1.02004241217668,0.98893615488691,1.05212709384481,"GO"
17.8,4,1.03315969849112,0.998361471716655,1.06917082922969,"GO"
17.8,5,1.03924200212365,0.999377049533358,1.08069715977796,"GO"
17.8,6,1.03637262627446,0.994685310922839,1.07980705927439,"GO"
17.8,7,1.023446595291,0.984667713613292,1.06375269436742,"GO"
