geocode,cidade,date,indexP,indexPlower,indexPupper
2612000,saire,2023-04-30,1.1317116178727,0.526770060980735,1.91107536412996
2612000,saire,2023-05-07,1.13435229980948,0.520246451382148,1.92941813516658
2612000,saire,2023-05-14,1.13439177474157,0.518362837508257,1.92994026468457
2612000,saire,2023-05-21,1.12967802930359,0.512195277616259,1.92968013454641
2612000,saire,2023-05-28,1.12628040228736,0.505162977820969,1.94461793508286
2612000,saire,2023-06-04,1.12178879147349,0.501403680253519,1.94991638763242
2612000,saire,2023-06-11,1.11187614228109,0.496857131229271,1.93089257009017
2612000,saire,2023-06-18,1.10479510112277,0.493032229077332,1.92205665532982
2612000,saire,2023-06-25,1.09790360217821,0.489975654724853,1.90801695990839
2612000,saire,2023-07-02,1.07940102461554,0.484319960628396,1.85537610736803
2612000,saire,2023-07-09,1.06796937873126,0.484419010809042,1.81822390594776
2612000,saire,2023-07-16,1.052813327881,0.484866516877247,1.7874724810145
2612000,saire,2023-07-23,1.04085786267035,0.485479403066259,1.72875387113212
2612000,saire,2023-07-30,1.02630656021098,0.484655043229707,1.68599841585194
2612000,saire,2023-08-06,1.01269633377461,0.487115777217439,1.63713792902685
2612000,saire,2023-08-13,0.997695944264716,0.486605801679319,1.62011007359671
2612000,saire,2023-08-20,0.996035160803129,0.488110955065924,1.62157572413481
2612000,saire,2023-08-27,0.984900133458314,0.487768263527655,1.61592574930391
2612000,saire,2023-09-03,0.984131830707952,0.48879581178412,1.61916857085469
2612000,saire,2023-09-10,0.978296711436299,0.485212828210907,1.61702756632713
2612000,saire,2023-09-17,0.973488257528583,0.485481461333001,1.59879970857316
2612000,saire,2023-09-24,0.976082226859245,0.494547858257533,1.6238300649545
2612000,saire,2023-10-01,0.975972089475465,0.476892044906519,1.63612108765336
2612000,saire,2023-10-08,0.976956764900099,0.462566470950886,1.64173705827091
2612000,saire,2023-10-15,0.982882283245058,0.467303848048961,1.66899342006173
2612000,saire,2023-10-22,0.987462308037355,0.470634693357472,1.68662977486781
2612000,saire,2023-10-29,0.998364050464572,0.477587060722808,1.71814135242652
2612000,saire,2023-11-05,1.01485174642466,0.486505088395705,1.74764110831089
2612000,saire,2023-11-12,1.03675885984694,0.498080181296229,1.78329059636932
2612000,saire,2023-11-19,1.05338812293238,0.507584625488018,1.81813788787636
2612000,saire,2023-11-26,1.07608730548005,0.520421281807825,1.86374263017181
2612000,saire,2023-12-03,1.09619072464916,0.531151250234493,1.89637209803001
2612000,saire,2023-12-10,1.11310619903044,0.540144824081511,1.92314471035666
2612000,saire,2023-12-17,1.13958391721668,0.554089313790469,1.96307969615042
2612000,saire,2023-12-24,1.1611003285647,0.565960288854124,2.00107106101357
2612000,saire,2023-12-31,1.18024092125892,0.576600854151389,2.03811840156483
